distance_matrix of H2AX Mucsle Results, 1F66_C:26-119,3WA9_C:29-122,4CAY_A:9-102,5FUG_A:8-101,3WAA_C:29-122,1U35_C:23-114,7KBD_C:1-118,6M2M_A:12-92,7BP2_A:12-92,7DLX_A:120-208,6UPH_C:16-133,4KUD_C:25-119,4WNN_A:25-119,7ON1_c:27-121,4JJN_C:24-118,1ID3_C:24-118,6QLD_g:9-103,5BT1_C:36-130,6QLD_i:9-102,6K00_D:111-205,6DZT_C:23-117,2NQB_C:22-116,5WCU_C:9-103,2PYO_C:22-116,4X23_C:8-102,3X1T_C:23-117,5GSU_C:1-117,5Z23_C:5-121,6K1I_C:4-121,6K1K_C:4-121,1ZLA_C:1-117,6MUO_C:11-105,6LTJ_C:1-118,6W4L_A:105-186,5OMX_C:1-117,7E8I_C:1-117,6G0L_C:1-118,4KGC_C:1-118,6FTX_C:1-118,6WKR_K:1-118,6W5I_I:4-120,1ZBB_C:1-117,3C1B_C:1-117,1M18_C:1-117,1S32_C:1-117,1KX3_C:1-117,6JMA_C:10-104,6IY2_C:15-109,6R1T_C:14-108,6FQ5_C:15-109,3KWQ_C:10-104,6UGM_C:12-106,5G2E_C:12-106,1AOI_C:20-114,7EA5_C:11-105,5MLU_C:10-104,6Z6P_C:8-102,6NZO_C:115-209,6K01_C:10-92,4KHA_B:13-92,5KGF_C:1-118,6SE0_G:1-118,6SE0_C:1-117,7JZV_N:5-121,6Y5E_G:13-107,6Y5E_C:13-107,5GT3_C:1-117,7EA8_C:10-104,6KBB_A:13-96,6C0W_C:1-118,7A08_b:1-117,7BG9_L:1-118,6R0C_C:1-118,6FML_O:1-117,7TRF_E:1-118,6KVD_C:4-121,1EQZ_A:1-118,2HIO_A:1-117,1HIO_A:9-95,2XQL_A:9-91,7COW_C:3-120,3A6N_C:4-121,2CV5_C:1-118,6T79_C:22-139,2RVQ_C:4-121,2F8N_K:20-137,3X1S_C:1-117,3W96_C:18-112,7LYA_C:13-107,6IPU_C:11-105,7XCR_C:13-107,7XD1_C:14-108,6IQ4_C:10-104,6JXD_G:11-105,6JXD_C:12-106,6KE9_C:10-104,7CCQ_C:9-103,5VEY_A:112-194,6JR1_C:5-121,6JR0_C:5-121
6FML_O:1-117,0.478991597,0.478991597,0.478991597,0.478991597,0.478991597,0.43697479,0.285714286,0.411764706,0.411764706,0.336134454,0.210084034,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.294117647,0.260504202,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.050420168,0.042016807,0.042016807,0.042016807,0.050420168,0.201680672,0.042016807,0.31092437,0.042016807,0.042016807,0.050420168,0.042016807,0.042016807,0.042016807,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.302521008,0.327731092,0.033613445,0.025210084,0.016806723,0.016806723,0.193277311,0.193277311,0.008403361,0.193277311,0.285714286,0.025210084,0.016806723,0.016806723,0.008403361,0,0.025210084,0.025210084,0.016806723,0.008403361,0.25210084,0.285714286,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.016806723,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.302521008,0.033613445,0.025210084
7TRF_E:1-118,0.487394958,0.487394958,0.487394958,0.487394958,0.487394958,0.445378151,0.277310924,0.420168067,0.420168067,0.344537815,0.201680672,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.302521008,0.268907563,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.058823529,0.067226891,0.033613445,0.033613445,0.067226891,0.210084034,0.042016807,0.319327731,0.058823529,0.058823529,0.050420168,0.042016807,0.042016807,0.042016807,0.050420168,0.050420168,0.050420168,0.050420168,0.050420168,0.050420168,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.025210084,0.016806723,0.025210084,0.025210084,0.201680672,0.201680672,0.033613445,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0,0,0.008403361,0.016806723,0.260504202,0.294117647,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.042016807,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.31092437,0.058823529,0.050420168
6KVD_C:4-121,0.487394958,0.487394958,0.487394958,0.487394958,0.487394958,0.445378151,0.277310924,0.420168067,0.420168067,0.344537815,0.201680672,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.302521008,0.268907563,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.058823529,0.067226891,0.033613445,0.033613445,0.067226891,0.210084034,0.042016807,0.319327731,0.058823529,0.058823529,0.050420168,0.042016807,0.042016807,0.042016807,0.050420168,0.050420168,0.050420168,0.050420168,0.050420168,0.050420168,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.025210084,0.016806723,0.025210084,0.025210084,0.201680672,0.201680672,0.033613445,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0,0,0.008403361,0.016806723,0.260504202,0.294117647,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.042016807,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.31092437,0.058823529,0.050420168
1EQZ_A:1-118,0.487394958,0.487394958,0.487394958,0.487394958,0.487394958,0.445378151,0.268907563,0.420168067,0.420168067,0.344537815,0.193277311,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.302521008,0.268907563,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.050420168,0.058823529,0.025210084,0.025210084,0.067226891,0.210084034,0.042016807,0.319327731,0.058823529,0.058823529,0.050420168,0.042016807,0.042016807,0.042016807,0.050420168,0.050420168,0.050420168,0.050420168,0.050420168,0.050420168,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.016806723,0.008403361,0.016806723,0.016806723,0.201680672,0.201680672,0.025210084,0.201680672,0.294117647,0.008403361,0.016806723,0.016806723,0.008403361,0.016806723,0.008403361,0.008403361,0,0.008403361,0.260504202,0.294117647,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.033613445,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.31092437,0.050420168,0.042016807
2HIO_A:1-117,0.478991597,0.478991597,0.478991597,0.478991597,0.478991597,0.43697479,0.277310924,0.411764706,0.411764706,0.336134454,0.201680672,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.294117647,0.260504202,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.042016807,0.050420168,0.033613445,0.033613445,0.058823529,0.201680672,0.050420168,0.31092437,0.050420168,0.050420168,0.058823529,0.050420168,0.050420168,0.050420168,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.302521008,0.327731092,0.025210084,0.016806723,0.008403361,0.008403361,0.193277311,0.193277311,0.016806723,0.193277311,0.285714286,0.016806723,0.008403361,0.025210084,0.016806723,0.008403361,0.016806723,0.016806723,0.008403361,0,0.25210084,0.285714286,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.025210084,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.201680672,0.302521008,0.042016807,0.033613445
1HIO_A:9-95,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.277310924,0.428571429,0.159663866,0.159663866,0.117647059,0.327731092,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.134453782,0.142857143,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.285714286,0.294117647,0.277310924,0.277310924,0.285714286,0.075630252,0.277310924,0.058823529,0.277310924,0.268907563,0.285714286,0.277310924,0.277310924,0.277310924,0.268907563,0.268907563,0.268907563,0.268907563,0.268907563,0.268907563,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.050420168,0.075630252,0.268907563,0.268907563,0.260504202,0.260504202,0.075630252,0.075630252,0.260504202,0.075630252,0.033613445,0.268907563,0.260504202,0.268907563,0.260504202,0.25210084,0.260504202,0.260504202,0.260504202,0.25210084,0,0.033613445,0.277310924,0.277310924,0.277310924,0.277310924,0.277310924,0.277310924,0.268907563,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.084033613,0.050420168,0.285714286,0.277310924
2XQL_A:9-91,0.327731092,0.327731092,0.327731092,0.327731092,0.327731092,0.31092437,0.462184874,0.12605042,0.12605042,0.151260504,0.361344538,0.176470588,0.176470588,0.176470588,0.176470588,0.176470588,0.176470588,0.176470588,0.168067227,0.176470588,0.151260504,0.151260504,0.151260504,0.151260504,0.151260504,0.151260504,0.319327731,0.327731092,0.31092437,0.31092437,0.319327731,0.109243697,0.31092437,0.025210084,0.31092437,0.302521008,0.31092437,0.31092437,0.31092437,0.31092437,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.016806723,0.042016807,0.302521008,0.302521008,0.294117647,0.294117647,0.109243697,0.109243697,0.294117647,0.109243697,0.016806723,0.302521008,0.294117647,0.302521008,0.294117647,0.285714286,0.294117647,0.294117647,0.294117647,0.285714286,0.033613445,0,0.31092437,0.31092437,0.31092437,0.31092437,0.31092437,0.31092437,0.302521008,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.016806723,0.319327731,0.31092437
7COW_C:3-120,0.495798319,0.495798319,0.495798319,0.495798319,0.495798319,0.445378151,0.285714286,0.428571429,0.428571429,0.352941176,0.210084034,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.31092437,0.277310924,0.25210084,0.25210084,0.25210084,0.25210084,0.25210084,0.243697479,0.067226891,0.033613445,0.042016807,0.042016807,0.058823529,0.210084034,0.042016807,0.327731092,0.050420168,0.050420168,0.042016807,0.033613445,0.033613445,0.033613445,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.042016807,0.033613445,0.042016807,0.042016807,0.218487395,0.218487395,0.016806723,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0.033613445,0.033613445,0.025210084,0.033613445,0.277310924,0.31092437,0,0,0,0,0,0,0.008403361,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.294117647,0.025210084,0.016806723
3A6N_C:4-121,0.495798319,0.495798319,0.495798319,0.495798319,0.495798319,0.445378151,0.285714286,0.428571429,0.428571429,0.352941176,0.210084034,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.31092437,0.277310924,0.25210084,0.25210084,0.25210084,0.25210084,0.25210084,0.243697479,0.067226891,0.033613445,0.042016807,0.042016807,0.058823529,0.210084034,0.042016807,0.327731092,0.050420168,0.050420168,0.042016807,0.033613445,0.033613445,0.033613445,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.042016807,0.033613445,0.042016807,0.042016807,0.218487395,0.218487395,0.016806723,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0.033613445,0.033613445,0.025210084,0.033613445,0.277310924,0.31092437,0,0,0,0,0,0,0.008403361,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.294117647,0.025210084,0.016806723
2CV5_C:1-118,0.495798319,0.495798319,0.495798319,0.495798319,0.495798319,0.445378151,0.285714286,0.428571429,0.428571429,0.352941176,0.210084034,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.31092437,0.277310924,0.25210084,0.25210084,0.25210084,0.25210084,0.25210084,0.243697479,0.067226891,0.033613445,0.042016807,0.042016807,0.058823529,0.210084034,0.042016807,0.327731092,0.050420168,0.050420168,0.042016807,0.033613445,0.033613445,0.033613445,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.042016807,0.033613445,0.042016807,0.042016807,0.218487395,0.218487395,0.016806723,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0.033613445,0.033613445,0.025210084,0.033613445,0.277310924,0.31092437,0,0,0,0,0,0,0.008403361,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.294117647,0.025210084,0.016806723
6T79_C:22-139,0.495798319,0.495798319,0.495798319,0.495798319,0.495798319,0.445378151,0.285714286,0.428571429,0.428571429,0.352941176,0.210084034,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.31092437,0.277310924,0.25210084,0.25210084,0.25210084,0.25210084,0.25210084,0.243697479,0.067226891,0.033613445,0.042016807,0.042016807,0.058823529,0.210084034,0.042016807,0.327731092,0.050420168,0.050420168,0.042016807,0.033613445,0.033613445,0.033613445,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.042016807,0.033613445,0.042016807,0.042016807,0.218487395,0.218487395,0.016806723,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0.033613445,0.033613445,0.025210084,0.033613445,0.277310924,0.31092437,0,0,0,0,0,0,0.008403361,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.294117647,0.025210084,0.016806723
2RVQ_C:4-121,0.495798319,0.495798319,0.495798319,0.495798319,0.495798319,0.445378151,0.285714286,0.428571429,0.428571429,0.352941176,0.210084034,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.31092437,0.277310924,0.25210084,0.25210084,0.25210084,0.25210084,0.25210084,0.243697479,0.067226891,0.033613445,0.042016807,0.042016807,0.058823529,0.210084034,0.042016807,0.327731092,0.050420168,0.050420168,0.042016807,0.033613445,0.033613445,0.033613445,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.042016807,0.033613445,0.042016807,0.042016807,0.218487395,0.218487395,0.016806723,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0.033613445,0.033613445,0.025210084,0.033613445,0.277310924,0.31092437,0,0,0,0,0,0,0.008403361,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.294117647,0.025210084,0.016806723
2F8N_K:20-137,0.495798319,0.495798319,0.495798319,0.495798319,0.495798319,0.445378151,0.285714286,0.428571429,0.428571429,0.352941176,0.210084034,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.31092437,0.277310924,0.25210084,0.25210084,0.25210084,0.25210084,0.25210084,0.243697479,0.067226891,0.033613445,0.042016807,0.042016807,0.058823529,0.210084034,0.042016807,0.327731092,0.050420168,0.050420168,0.042016807,0.033613445,0.033613445,0.033613445,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.042016807,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.218487395,0.31092437,0.336134454,0.042016807,0.033613445,0.042016807,0.042016807,0.218487395,0.218487395,0.016806723,0.201680672,0.294117647,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084,0.033613445,0.033613445,0.025210084,0.033613445,0.277310924,0.31092437,0,0,0,0,0,0,0.008403361,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.294117647,0.025210084,0.016806723
3X1S_C:1-117,0.487394958,0.487394958,0.487394958,0.487394958,0.487394958,0.43697479,0.294117647,0.420168067,0.420168067,0.344537815,0.218487395,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.294117647,0.302521008,0.268907563,0.243697479,0.243697479,0.243697479,0.243697479,0.243697479,0.235294118,0.058823529,0.025210084,0.050420168,0.050420168,0.050420168,0.201680672,0.050420168,0.319327731,0.042016807,0.042016807,0.050420168,0.042016807,0.042016807,0.042016807,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.033613445,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.302521008,0.327731092,0.050420168,0.042016807,0.033613445,0.033613445,0.210084034,0.210084034,0.008403361,0.193277311,0.285714286,0.025210084,0.016806723,0.033613445,0.025210084,0.016806723,0.042016807,0.042016807,0.033613445,0.025210084,0.268907563,0.302521008,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0,0.18487395,0.18487395,0.18487395,0.18487395,0.18487395,0.18487395,0.18487395,0.18487395,0.18487395,0.18487395,0.285714286,0.016806723,0.008403361
3W96_C:18-112,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
7LYA_C:13-107,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
6IPU_C:11-105,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
7XCR_C:13-107,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
7XD1_C:14-108,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
6IQ4_C:10-104,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
6JXD_G:11-105,0.302521008,0.302521008,0.302521008,0.302521008,0.302521008,0.25210084,0.386554622,0.235294118,0.235294118,0.159663866,0.294117647,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.109243697,0.117647059,0.084033613,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.050420168,0.226890756,0.210084034,0.218487395,0.218487395,0.226890756,0.016806723,0.226890756,0.134453782,0.218487395,0.210084034,0.226890756,0.218487395,0.218487395,0.218487395,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.210084034,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.025210084,0.117647059,0.142857143,0.218487395,0.218487395,0.210084034,0.210084034,0.025210084,0.025210084,0.193277311,0.008403361,0.100840336,0.201680672,0.193277311,0.218487395,0.210084034,0.201680672,0.210084034,0.210084034,0.210084034,0.201680672,0.084033613,0.117647059,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.193277311,0.18487395,0,0,0,0,0,0,0,0,0,0,0.100840336,0.201680672,0.193277311
